carnegie_id,AffiliationId,year,student.demographics.student_faculty_ratio,student.demographics.faculty.race_ethnicity.two_or_more,student.demographics.faculty.race_ethnicity.aian,student.demographics.faculty.race_ethnicity.asian,student.demographics.faculty.race_ethnicity.black,student.demographics.faculty.race_ethnicity.hispanic,student.demographics.faculty.race_ethnicity.nhpi,student.demographics.faculty.race_ethnicity.non_resident_alien,student.demographics.faculty.race_ethnicity.unknown,student.demographics.faculty.race_ethnicity.white,student.demographics.faculty.men,student.demographics.faculty.women
231624.0,16285277.0,2009,11.0,,0.003,0.0507,0.0358,0.0149,,0.0641,0.0134,0.8182,0.3741,0.6259
231624.0,16285277.0,2010,11.0,,,,,,,,,,,
231624.0,16285277.0,2011,12.0,0.0075,0.0015,0.0556,0.0285,0.021,0.0,0.0556,0.024,0.8063,0.3889,0.6111
231624.0,16285277.0,2012,12.0,,,,,,,,,,,
231624.0,16285277.0,2013,12.0,0.0104,0.0015,0.0582,0.0299,0.0239,0.0,0.0522,0.0343,0.7896,0.3881,0.6119
231624.0,16285277.0,2014,12.0,,,,,,,,,,,
231624.0,16285277.0,2015,12.0,0.0112,0.0014,0.0562,0.0309,0.0211,0.0,0.0534,0.0702,0.7556,0.3919,0.6081
231624.0,16285277.0,2016,12.0,0.0125,0.0042,0.0543,0.032,0.0237,0.0,0.071,0.0682,0.734,0.4081,0.5919
231624.0,16285277.0,2017,11.0,0.0122,0.0014,0.0558,0.0367,0.0286,0.0,0.0626,0.068,0.7347,0.4177,0.5823
231624.0,16285277.0,2018,11.0,0.0136,0.0014,0.0596,0.0366,0.0285,0.0,0.065,0.0705,0.7249,0.4146,0.5854
231624.0,16285277.0,2019,11.0,0.0133,0.0013,0.069,0.0385,0.0292,0.0,0.069,0.0716,0.7082,0.4204,0.5796
231624.0,16285277.0,2020,11.0,0.0123,0.0014,0.0695,0.045,0.0341,0.0,0.049,0.0777,0.7112,0.4237,0.5763
231624.0,16285277.0,2021,12.0,0.0113,0.0014,0.0802,0.0464,0.0366,0.0,0.0436,0.083,0.6976,0.429,0.571
232186.0,162714631.0,2001,,,0.0,0.0694,0.0415,0.0259,,0.0446,0.0,0.8187,0.3679,0.6321
232186.0,162714631.0,2002,,,,,,,,,,,,
232186.0,162714631.0,2003,,,0.0009,0.0673,0.0377,0.0206,,0.0628,0.0009,0.8099,0.3776,0.6224
232186.0,162714631.0,2004,,,,,,,,,,,,
232186.0,162714631.0,2005,,,0.0008,0.0801,0.0367,0.0217,,0.0785,0.0008,0.7813,0.379,0.621
232186.0,162714631.0,2006,,,,,,,,,,,,
232186.0,162714631.0,2007,,,0.0023,0.0837,0.0399,0.02,,0.0975,0.0492,0.7074,0.4017,0.5983
232186.0,162714631.0,2008,15.0,,,,,,,,,,,
232186.0,162714631.0,2009,16.0,,0.0023,0.0947,0.0361,0.0218,,0.0654,0.0721,0.7077,0.4005,0.5995
232186.0,162714631.0,2010,16.0,,,,,,,,,,,
232186.0,162714631.0,2011,16.0,0.0007,0.0029,0.0968,0.0328,0.0291,0.0007,0.0611,0.1026,0.6732,0.401,0.599
232186.0,162714631.0,2012,16.0,,,,,,,,,,,
232186.0,162714631.0,2013,16.0,0.0021,0.0035,0.0957,0.0314,0.021,0.0,0.0622,0.16,0.624,0.4165,0.5835
232186.0,162714631.0,2014,16.0,,,,,,,,,,,
232186.0,162714631.0,2015,16.0,0.0035,0.0028,0.0934,0.0307,0.0188,0.0,0.0516,0.2029,0.5962,0.4205,0.5795
232186.0,162714631.0,2016,16.0,0.0138,0.0021,0.117,0.044,0.0268,0.0,0.0613,0.073,0.6621,0.4205,0.5795
232186.0,162714631.0,2017,16.0,0.0136,0.002,0.1272,0.0401,0.0265,0.0,0.0551,0.0721,0.6633,0.4252,0.5748
232186.0,162714631.0,2018,17.0,0.016,0.002,0.1257,0.0419,0.0319,0.0,0.0598,0.0672,0.6556,0.4328,0.5672
232186.0,162714631.0,2019,17.0,0.0159,0.0019,0.125,0.0434,0.0344,0.0,0.0714,0.0325,0.6754,0.4432,0.5568
232186.0,162714631.0,2020,17.0,0.0168,0.0025,0.1318,0.0423,0.0367,0.0,0.0771,0.0317,0.6611,0.4509,0.5491
232186.0,162714631.0,2021,16.0,0.0181,0.0024,0.1398,0.0506,0.0344,0.0,0.0814,0.0283,0.645,0.4557,0.5443
232256.0,26422949.0,2001,,,0.0,0.0,0.0104,0.0104,,0.0,0.0,0.9792,0.2708,0.7292
232256.0,26422949.0,2002,,,,,,,,,,,,
232256.0,26422949.0,2003,,,0.0,0.0,0.0099,0.0297,,0.0,0.0,0.9604,0.2376,0.7624
232256.0,26422949.0,2004,,,,,,,,,,,,
232256.0,26422949.0,2005,,,0.0,0.0,0.0099,0.0396,,0.0,0.0,0.9505,0.2673,0.7327
232256.0,26422949.0,2006,,,,,,,,,,,,
232256.0,26422949.0,2007,,,0.0,0.0,0.0185,0.0185,,0.0,0.0,0.963,0.3056,0.6944
232256.0,26422949.0,2008,10.0,,,,,,,,,,,
232256.0,26422949.0,2009,10.0,,0.0,0.0093,0.0185,0.0278,,0.0,0.0,0.9444,0.287,0.713
232256.0,26422949.0,2010,10.0,,,,,,,,,,,
232256.0,26422949.0,2011,10.0,0.0,0.0,0.0187,0.0093,0.0093,0.0,0.0093,0.0,0.9533,0.3458,0.6542
232256.0,26422949.0,2012,11.0,,,,,,,,,,,
232256.0,26422949.0,2013,11.0,0.0,0.0,0.0093,0.0187,0.028,0.0,0.0093,0.0,0.9346,0.3084,0.6916
232256.0,26422949.0,2014,11.0,,,,,,,,,,,
232256.0,26422949.0,2015,11.0,0.0,0.0,0.0097,0.0194,0.0194,0.0,0.0,0.0,0.9515,0.301,0.699
232256.0,26422949.0,2016,10.0,0.0,0.0,0.0294,0.0098,0.0294,0.0,0.0,0.0,0.9314,0.3039,0.6961
232256.0,26422949.0,2017,10.0,0.0,0.0,0.0286,0.0095,0.0286,0.0,0.0,0.0,0.9333,0.2857,0.7143
232256.0,26422949.0,2018,11.0,0.0,0.0,0.0194,0.0097,0.0388,0.0,0.0,0.0,0.932,0.301,0.699
232256.0,26422949.0,2019,10.0,0.0,0.0,0.0194,0.0194,0.0291,0.0,0.0,0.0,0.932,0.3204,0.6796
232256.0,26422949.0,2020,9.0,0.0,0.0,0.0297,0.0099,0.0198,0.0,0.0,0.0693,0.8713,0.3465,0.6535
232256.0,26422949.0,2021,9.0,0.0,0.0,0.0309,0.0206,0.0309,0.0,0.0,0.0206,0.8969,0.3402,0.6598
232265.0,151328261.0,2001,,,0.0,0.1046,0.6092,0.0338,,0.0092,0.0,0.2431,0.5231,0.4769
232265.0,151328261.0,2002,,,,,,,,,,,,
232265.0,151328261.0,2003,,,0.0,0.1061,0.6174,0.0161,,0.0,0.0,0.2605,0.5498,0.4502
232265.0,151328261.0,2004,,,,,,,,,,,,
232265.0,151328261.0,2005,,,0.0033,0.1213,0.5541,0.0393,,0.0,0.0,0.282,0.4918,0.5082
232265.0,151328261.0,2006,,,,,,,,,,,,
232265.0,151328261.0,2007,,,0.0,0.1105,0.6204,0.0198,,0.0,0.0,0.2493,0.5326,0.4674
232265.0,151328261.0,2008,13.0,,,,,,,,,,,
232265.0,151328261.0,2009,13.0,,0.0029,0.1268,0.611,0.0173,,0.0,0.0,0.2421,0.5072,0.4928
232265.0,151328261.0,2010,10.0,,,,,,,,,,,
232265.0,151328261.0,2011,10.0,0.0,0.0027,0.1243,0.6162,0.0189,0.0054,0.0297,0.0054,0.1973,0.5081,0.4919
232265.0,151328261.0,2012,11.0,,,,,,,,,,,
232265.0,151328261.0,2013,10.0,0.0,0.0031,0.1292,0.6246,0.0185,0.0,0.0,0.0,0.2246,0.5015,0.4985
232265.0,151328261.0,2014,9.0,,,,,,,,,,,
232265.0,151328261.0,2015,9.0,0.0,0.0,0.1262,0.6183,0.0221,0.0,0.0,0.0,0.2334,0.5268,0.4732
232265.0,151328261.0,2016,11.0,0.0,0.0,0.1607,0.6098,0.0295,0.0066,0.0,0.0,0.1934,0.5279,0.4721
232265.0,151328261.0,2017,13.0,0.0037,0.0,0.0923,0.6052,0.0369,0.0,0.0,0.0,0.262,0.5166,0.4834
232265.0,151328261.0,2018,13.0,0.0,0.0123,0.1104,0.6227,0.0307,0.0,0.0,0.0,0.2239,0.5552,0.4448
232265.0,151328261.0,2019,14.0,0.0,0.0,0.171,0.5613,0.0223,0.0,0.0,0.0,0.2454,0.4833,0.5167
232265.0,151328261.0,2020,15.0,0.0,0.0,0.1215,0.6589,0.0234,0.0,0.0,0.0,0.1963,0.472,0.528
232265.0,151328261.0,2021,13.0,0.0,0.0,0.177,0.5638,0.0082,0.0,0.0,0.0,0.251,0.4856,0.5144
232308.0,185439253.0,2001,,,0.0,0.0253,0.0127,0.0127,,0.038,0.0,0.9114,0.5316,0.4684
232308.0,185439253.0,2002,,,,,,,,,,,,
232308.0,185439253.0,2003,,,0.0,0.0602,0.0241,0.012,,0.0,0.0,0.9036,0.5542,0.4458
232308.0,185439253.0,2004,,,,,,,,,,,,
232308.0,185439253.0,2005,,,0.0,0.0385,0.0513,0.0128,,0.0128,0.0,0.8846,0.5128,0.4872
232308.0,185439253.0,2006,,,,,,,,,,,,
232308.0,185439253.0,2007,,,0.0,0.025,0.05,0.025,,0.0,0.0,0.9,0.5125,0.4875
232308.0,185439253.0,2008,10.0,,,,,,,,,,,
232308.0,185439253.0,2009,10.0,,0.0,0.0375,0.0375,0.025,,0.0,0.0,0.9,0.4625,0.5375
232308.0,185439253.0,2010,10.0,,,,,,,,,,,
232308.0,185439253.0,2011,9.0,0.0,0.0,0.0256,0.0385,0.0128,0.0,0.0128,0.0,0.9103,0.5128,0.4872
232308.0,185439253.0,2012,8.0,,,,,,,,,,,
232308.0,185439253.0,2013,7.0,0.0235,0.0,0.0235,0.0353,0.0118,0.0,0.0235,0.0,0.8824,0.5176,0.4824
232308.0,185439253.0,2014,8.0,,,,,,,,,,,
232308.0,185439253.0,2015,9.0,0.0116,0.0,0.0349,0.0465,0.0465,0.0,0.0116,0.0,0.8488,0.5581,0.4419
232308.0,185439253.0,2016,9.0,0.0,0.0,0.0233,0.0465,0.0581,0.0,0.0116,0.0116,0.8488,0.5465,0.4535
232308.0,185439253.0,2017,10.0,0.0,0.0,0.0341,0.0568,0.0568,0.0,0.0,0.0227,0.8295,0.5909,0.4091
232308.0,185439253.0,2018,10.0,0.0116,0.0,0.0349,0.0349,0.0465,0.0,0.0,0.0233,0.8488,0.5465,0.4535
232308.0,185439253.0,2019,9.0,0.0118,0.0,0.0353,0.0471,0.0471,0.0,0.0118,0.0118,0.8353,0.5765,0.4235
232308.0,185439253.0,2020,9.0,0.0123,0.0,0.0741,0.0617,0.037,0.0,0.0,0.0123,0.8025,0.5802,0.4198
232308.0,185439253.0,2021,9.0,0.0198,0.0,0.0198,0.0792,0.0297,0.0099,0.0594,0.0099,0.7723,0.5842,0.4158
232423.0,11883440.0,2001,,,0.0029,0.0263,0.0438,0.0146,,0.0117,0.0,0.9007,0.3781,0.6219
232423.0,11883440.0,2002,,,,,,,,,,,,
232423.0,11883440.0,2003,,,0.0028,0.0221,0.036,0.0166,,0.0332,0.0,0.8893,0.3914,0.6086
232423.0,11883440.0,2004,,,,,,,,,,,,
232423.0,11883440.0,2005,,,0.0013,0.0264,0.0314,0.0151,,0.0402,0.0038,0.8819,0.4158,0.5842
232423.0,11883440.0,2006,,,,,,,,,,,,
232423.0,11883440.0,2007,,,0.0012,0.0316,0.0281,0.0129,,0.034,0.0234,0.8689,0.4391,0.5609
232423.0,11883440.0,2008,18.0,,,,,,,,,,,
232423.0,11883440.0,2009,16.0,,0.0011,0.0287,0.0309,0.0155,,0.0298,0.0486,0.8455,0.4547,0.5453
232423.0,11883440.0,2010,16.0,,,,,,,,,,,
232423.0,11883440.0,2011,16.0,0.0022,0.0011,0.0368,0.0271,0.0173,0.0,0.0271,0.0563,0.8323,0.4578,0.5422
232423.0,11883440.0,2012,16.0,,,,,,,,,,,
232423.0,11883440.0,2013,16.0,0.0073,0.001,0.0469,0.024,0.0219,0.0,0.024,0.0604,0.8146,0.4802,0.5198
232423.0,11883440.0,2014,16.0,,,,,,,,,,,
232423.0,11883440.0,2015,16.0,0.008,0.003,0.0489,0.0259,0.0269,0.0,0.0259,0.0609,0.8004,0.4741,0.5259
232423.0,11883440.0,2016,16.0,0.0088,0.0029,0.0516,0.0272,0.0321,0.0,0.0195,0.0554,0.8025,0.4825,0.5175
232423.0,11883440.0,2017,16.0,0.0105,0.0038,0.0536,0.0307,0.0326,0.001,0.0249,0.0536,0.7893,0.4895,0.5105
232423.0,11883440.0,2018,16.0,0.0113,0.0038,0.0509,0.0283,0.032,0.0,0.0283,0.0471,0.7983,0.5052,0.4948
232423.0,11883440.0,2019,16.0,0.0121,0.0037,0.0551,0.0299,0.0318,0.0,0.0271,0.0467,0.7935,0.5037,0.4963
232423.0,11883440.0,2020,17.0,0.0123,0.0019,0.0566,0.0349,0.0349,0.0,0.0236,0.05,0.7858,0.5057,0.4943
232423.0,11883440.0,2021,16.0,0.0124,0.0019,0.059,0.0428,0.0343,0.0,0.0209,0.0447,0.784,0.5205,0.4795
232566.0,141448028.0,2001,,,0.0,0.0351,0.0292,0.0117,,0.0,0.0,0.924,0.4035,0.5965
232566.0,141448028.0,2002,,,,,,,,,,,,
232566.0,141448028.0,2003,,,0.0,0.022,0.022,0.022,,0.0,0.0,0.9341,0.4396,0.5604
232566.0,141448028.0,2004,,,,,,,,,,,,
232566.0,141448028.0,2005,,,0.0,0.0348,0.0249,0.0299,,0.0,0.0,0.9104,0.4179,0.5821
232566.0,141448028.0,2006,,,,,,,,,,,,
232566.0,141448028.0,2007,,,0.0,0.024,0.0385,0.0048,,0.0385,0.0,0.8942,0.4615,0.5385
232566.0,141448028.0,2008,18.0,,,,,,,,,,,
232566.0,141448028.0,2009,18.0,0.0,0.0,0.0145,0.0193,0.0193,0.0,0.0193,0.0,0.9275,0.4783,0.5217
232566.0,141448028.0,2010,18.0,,,,,,,,,,,
232566.0,141448028.0,2011,18.0,0.0,0.0,0.018,0.0225,0.018,0.0,0.027,0.0,0.9144,0.4865,0.5135
232566.0,141448028.0,2012,17.0,,,,,,,,,,,
232566.0,141448028.0,2013,18.0,0.0,0.0,0.0169,0.0254,0.0254,0.0,0.0297,0.0,0.9025,0.5169,0.4831
232566.0,141448028.0,2014,17.0,,,,,,,,,,,
232566.0,141448028.0,2015,16.0,0.0,0.0,0.0356,0.0237,0.0198,0.0,0.0,0.0,0.9209,0.5178,0.4822
232566.0,141448028.0,2016,16.0,0.0,0.004,0.0119,0.0198,0.0159,0.004,0.0278,0.0,0.9167,0.5278,0.4722
232566.0,141448028.0,2017,14.0,0.0,0.0,0.023,0.023,0.023,0.0,0.0268,0.0,0.9042,0.5211,0.4789
232566.0,141448028.0,2018,14.0,0.0,0.0,0.0259,0.0259,0.0185,0.0,0.0259,0.0,0.9037,0.537,0.463
232566.0,141448028.0,2019,13.0,0.0,0.0,0.03,0.0262,0.0262,0.0,0.0262,0.0,0.8914,0.5169,0.4831
232566.0,141448028.0,2020,15.0,0.0,0.0,0.0189,0.0265,0.0265,0.0,0.0189,0.0,0.9091,0.5303,0.4697
232566.0,141448028.0,2021,13.0,0.0,0.0,0.0158,0.0277,0.0277,0.0,0.0158,0.0,0.913,0.5375,0.4625
232609.0,21978226.0,2001,,,0.0,0.0092,0.0183,0.0,,0.0,0.0,0.9725,0.3761,0.6239
232609.0,21978226.0,2002,,,,,,,,,,,,
232609.0,21978226.0,2003,,,0.0,0.0148,0.0222,0.0074,,0.0,0.0,0.9556,0.437,0.563
232609.0,21978226.0,2004,,,,,,,,,,,,
232609.0,21978226.0,2005,,,0.0,0.0336,0.0201,0.0268,,0.0067,0.0,0.9128,0.4497,0.5503
232609.0,21978226.0,2006,,,,,,,,,,,,
232609.0,21978226.0,2007,,,0.0,0.019,0.019,0.019,,0.019,0.0,0.9241,0.4937,0.5063
232609.0,21978226.0,2008,12.0,,,,,,,,,,,
232609.0,21978226.0,2009,12.0,,0.0,0.0307,0.0245,0.0123,,0.0,0.0,0.9325,0.5031,0.4969
232609.0,21978226.0,2010,12.0,,,,,,,,,,,
232609.0,21978226.0,2011,12.0,0.0,0.0,0.0226,0.0226,0.0113,0.0,0.0,0.0,0.9435,0.5198,0.4802
232609.0,21978226.0,2012,11.0,,,,,,,,,,,
232609.0,21978226.0,2013,11.0,0.0,0.0,0.022,0.0165,0.0165,0.0,0.0,0.0,0.9451,0.5275,0.4725
232609.0,21978226.0,2014,11.0,,,,,,,,,,,
232609.0,21978226.0,2015,11.0,0.0,0.0,0.0265,0.0159,0.0159,0.0,0.0,0.0,0.9418,0.5291,0.4709
232609.0,21978226.0,2016,10.0,0.0,0.0,0.0365,0.0156,0.0104,0.0,0.0,0.0,0.9375,0.5469,0.4531
232609.0,21978226.0,2017,11.0,0.0,0.0,0.0306,0.0153,0.0153,0.0,0.0,0.0,0.9388,0.5102,0.4898
232609.0,21978226.0,2018,11.0,0.0,0.0,0.0211,0.0158,0.0158,0.0,0.0,0.0,0.9474,0.5105,0.4895
232609.0,21978226.0,2019,11.0,0.0,0.0,0.0215,0.0054,0.0161,0.0,0.0,0.0,0.957,0.5323,0.4677
232609.0,21978226.0,2020,10.0,0.0,0.0,0.0217,0.0054,0.0163,0.0,0.0,0.0,0.9565,0.5272,0.4728
232609.0,21978226.0,2021,11.0,0.0,0.0,0.027,0.0054,0.0108,0.0,0.0,0.0162,0.9405,0.5243,0.4757
232681.0,191484440.0,2001,,,0.0,0.0197,0.0296,0.0148,,0.0,0.0049,0.931,0.4236,0.5764
232681.0,191484440.0,2002,,,,,,,,,,,,
232681.0,191484440.0,2003,,,0.0,0.0337,0.024,0.0144,,0.0,0.0048,0.9231,0.4327,0.5673
232681.0,191484440.0,2004,,,,,,,,,,,,
232681.0,191484440.0,2005,,,0.0,0.0346,0.0303,0.039,,0.0,0.0043,0.8918,0.4459,0.5541
232681.0,191484440.0,2006,,,,,,,,,,,,
232681.0,191484440.0,2007,,,0.0,0.0325,0.0325,0.0285,,0.0163,0.0,0.8902,0.4553,0.5447
232681.0,191484440.0,2008,15.0,,,,,,,,,,,
232681.0,191484440.0,2009,16.0,,0.0,0.0455,0.0372,0.0289,,0.0248,0.0,0.8636,0.4752,0.5248
232681.0,191484440.0,2010,15.0,,,,,,,,,,,
232681.0,191484440.0,2011,15.0,0.0,0.0,0.065,0.0407,0.0447,0.0,0.0,0.0,0.8496,0.4756,0.5244
232681.0,191484440.0,2012,14.0,,,,,,,,,,,
232681.0,191484440.0,2013,14.0,0.0,0.0,0.0776,0.0367,0.0367,0.0,0.0,0.0,0.849,0.4776,0.5224
232681.0,191484440.0,2014,14.0,,,,,,,,,,,
232681.0,191484440.0,2015,14.0,0.0,0.0,0.0898,0.0449,0.0408,0.0,0.0,0.0,0.8245,0.4653,0.5347
232681.0,191484440.0,2016,14.0,0.0,0.0,0.068,0.036,0.04,0.0,0.048,0.0,0.808,0.484,0.516
232681.0,191484440.0,2017,14.0,0.0,0.0,0.0988,0.0435,0.0474,0.0,0.0,0.0,0.8103,0.4901,0.5099
232681.0,191484440.0,2018,14.0,0.0,0.0,0.0945,0.0551,0.0433,0.0,0.0,0.0,0.8071,0.4882,0.5118
232681.0,191484440.0,2019,13.0,0.0039,0.0,0.0627,0.0353,0.0353,0.0,0.0627,0.0,0.8,0.502,0.498
232681.0,191484440.0,2020,13.0,0.004,0.0,0.0723,0.0321,0.0402,0.0562,0.0643,0.0,0.7309,0.51,0.49
232681.0,191484440.0,2021,11.0,0.0,0.0,0.1281,0.0413,0.0537,0.0,0.0,0.0124,0.7645,0.5124,0.4876
232706.0,53276908.0,2001,,,0.0,0.0082,0.0246,0.0082,,0.0246,0.0902,0.8443,0.623,0.377
232706.0,53276908.0,2002,,,,,,,,,,,,
232706.0,53276908.0,2003,,,0.0,0.0078,0.0469,0.0078,,0.0,0.0625,0.875,0.6641,0.3359
232706.0,53276908.0,2004,,,,,,,,,,,,
232706.0,53276908.0,2005,,,0.0,0.0224,0.0299,0.0075,,0.0,0.097,0.8433,0.694,0.306
232706.0,53276908.0,2006,,,,,,,,,,,,
232706.0,53276908.0,2007,,,0.0,0.029,0.0217,0.0072,,0.0145,0.1594,0.7681,0.7391,0.2609
232706.0,53276908.0,2008,13.0,,,,,,,,,,,
232706.0,53276908.0,2009,14.0,,0.0,0.0211,0.0141,0.007,,0.0,0.2887,0.669,0.7113,0.2887
232706.0,53276908.0,2010,14.0,,,,,,,,,,,
232706.0,53276908.0,2011,14.0,0.0067,0.0,0.0268,0.0134,0.0201,0.0,0.0537,0.1141,0.7651,0.7114,0.2886
232706.0,53276908.0,2012,13.0,,,,,,,,,,,
232706.0,53276908.0,2013,13.0,0.0123,0.0,0.0556,0.0123,0.0123,0.0,0.0,0.0679,0.8395,0.6975,0.3025
232706.0,53276908.0,2014,13.0,,,,,,,,,,,
232706.0,53276908.0,2015,12.0,0.0125,0.0063,0.05,0.0125,0.0188,0.0063,0.0063,0.1,0.7875,0.6938,0.3063
232706.0,53276908.0,2016,13.0,0.0192,0.0064,0.0256,0.0321,0.0192,0.0064,0.0064,0.1026,0.7821,0.7436,0.2564
232706.0,53276908.0,2017,13.0,0.0185,0.0062,0.0185,0.0309,0.0247,0.0062,0.0062,0.0494,0.8395,0.7284,0.2716
232706.0,53276908.0,2018,13.0,0.018,0.006,0.0419,0.0299,0.0359,0.006,0.006,0.0479,0.8084,0.7246,0.2754
232706.0,53276908.0,2019,12.0,0.0182,0.0061,0.0364,0.0424,0.0364,0.0061,0.0,0.0485,0.8061,0.7515,0.2485
232706.0,53276908.0,2020,14.0,0.0,0.0139,0.0417,0.0347,0.0417,0.0069,0.0,0.0556,0.8056,0.7153,0.2847
232706.0,53276908.0,2021,14.0,0.0066,0.0132,0.0526,0.0658,0.0526,0.0066,0.0,0.0526,0.75,0.7237,0.2763
232937.0,103087548.0,2001,,,0.0099,0.096,0.649,0.0132,,0.0,0.0,0.2318,0.4404,0.5596
232937.0,103087548.0,2002,,,,,,,,,,,,
232937.0,103087548.0,2003,,,0.0033,0.0635,0.6388,0.0067,,0.1104,0.0,0.1773,0.4482,0.5518
232937.0,103087548.0,2004,,,,,,,,,,,,
232937.0,103087548.0,2005,,,0.0,0.0607,0.6714,0.0107,,0.1,0.0,0.1571,0.4714,0.5286
232937.0,103087548.0,2006,,,,,,,,,,,,
232937.0,103087548.0,2007,,,0.0,0.0625,0.6507,0.0074,,0.0882,0.0,0.1912,0.4853,0.5147
232937.0,103087548.0,2008,18.0,,,,,,,,,,,
232937.0,103087548.0,2009,20.0,,0.0,0.0593,0.6444,0.0148,,0.0815,0.0,0.2,0.4852,0.5148
232937.0,103087548.0,2010,20.0,,,,,,,,,,,
232937.0,103087548.0,2011,19.0,0.0,0.0,0.0954,0.6679,0.0229,0.0,0.0153,0.0,0.1985,0.5038,0.4962
232937.0,103087548.0,2012,19.0,,,,,,,,,,,
232937.0,103087548.0,2013,18.0,0.0,0.0071,0.0887,0.6348,0.0284,0.0,0.0355,0.0,0.2057,0.4929,0.5071
232937.0,103087548.0,2014,18.0,,,,,,,,,,,
232937.0,103087548.0,2015,16.0,0.0,0.0039,0.1008,0.6163,0.0271,0.0,0.0233,0.0,0.2287,0.4845,0.5155
232937.0,103087548.0,2016,17.0,0.0,0.0041,0.0988,0.6091,0.0288,0.0,0.0247,0.0,0.2346,0.4609,0.5391
232937.0,103087548.0,2017,17.0,0.0,0.004,0.0931,0.5789,0.0243,0.0,0.0283,0.0,0.2713,0.4939,0.5061
232937.0,103087548.0,2018,16.0,0.0,0.004,0.1028,0.581,0.0198,0.0,0.0395,0.0,0.253,0.5059,0.4941
232937.0,103087548.0,2019,16.0,0.0,0.004,0.1048,0.5847,0.0202,0.0,0.0444,0.0,0.2419,0.4718,0.5282
232937.0,103087548.0,2020,16.0,0.0,0.0041,0.1074,0.5702,0.0207,0.0041,0.0455,0.0,0.2479,0.4752,0.5248
232937.0,103087548.0,2021,15.0,0.0,0.0044,0.1184,0.5702,0.0219,0.0044,0.0351,0.0,0.2456,0.4518,0.5482
232982.0,81365321.0,2001,,,0.0066,0.0713,0.0597,0.0133,,0.0498,0.0033,0.796,0.3416,0.6584
232982.0,81365321.0,2002,,,,,,,,,,,,
232982.0,81365321.0,2003,,,0.0069,0.0813,0.0519,0.0156,,0.0554,0.0,0.7889,0.3426,0.6574
232982.0,81365321.0,2004,,,,,,,,,,,,
232982.0,81365321.0,2005,,,0.008,0.0847,0.0623,0.0128,,0.0639,0.0032,0.7652,0.3658,0.6342
232982.0,81365321.0,2006,,,,,,,,,,,,
232982.0,81365321.0,2007,,,0.0057,0.0886,0.0643,0.0157,,0.0771,0.0014,0.7471,0.3929,0.6071
232982.0,81365321.0,2008,17.0,,,,,,,,,,,
232982.0,81365321.0,2009,21.0,,0.0028,0.0962,0.0614,0.0181,,0.0725,0.0014,0.7476,0.41,0.59
232982.0,81365321.0,2010,21.0,,,,,,,,,,,
232982.0,81365321.0,2011,21.0,0.0039,0.0052,0.0889,0.0575,0.0327,0.0,0.0627,0.1307,0.6183,0.4105,0.5895
232982.0,81365321.0,2012,21.0,,,,,,,,,,,
232982.0,81365321.0,2013,20.0,0.0037,0.0049,0.0967,0.0588,0.0355,0.0,0.0575,0.1126,0.6304,0.4247,0.5753
232982.0,81365321.0,2014,20.0,,,,,,,,,,,
232982.0,81365321.0,2015,19.0,0.0023,0.0047,0.0925,0.0574,0.0328,0.0,0.0714,0.1019,0.637,0.4356,0.5644
232982.0,81365321.0,2016,18.0,0.0046,0.0035,0.1039,0.0612,0.0323,0.0,0.0704,0.097,0.627,0.4376,0.5624
232982.0,81365321.0,2017,18.0,0.0046,0.0023,0.1237,0.0636,0.0335,0.0,0.0566,0.0775,0.6382,0.4497,0.5503
232982.0,81365321.0,2018,17.0,0.0069,0.0034,0.1249,0.0584,0.0389,0.0,0.0573,0.0745,0.6357,0.4513,0.5487
232982.0,81365321.0,2019,17.0,0.0101,0.0022,0.1347,0.064,0.0404,0.0,0.0561,0.0662,0.6263,0.4545,0.5455
232982.0,81365321.0,2020,18.0,0.0081,0.0023,0.14,0.0637,0.0394,0.0,0.0544,0.0648,0.6273,0.456,0.544
232982.0,81365321.0,2021,16.0,0.0101,0.0011,0.1365,0.0615,0.038,0.0,0.0626,0.0626,0.6275,0.462,0.538
233277.0,53559539.0,2001,,,0.0,0.0307,0.0307,0.0084,,0.0,0.0,0.9302,0.4218,0.5782
233277.0,53559539.0,2002,,,,,,,,,,,,
233277.0,53559539.0,2003,,,0.0,0.0382,0.0294,0.0118,,0.0,0.0,0.9206,0.45,0.55
233277.0,53559539.0,2004,,,,,,,,,,,,
233277.0,53559539.0,2005,,,0.0,0.0451,0.0318,0.0133,,0.0,0.0,0.9098,0.4483,0.5517
233277.0,53559539.0,2006,,,,,,,,,,,,
233277.0,53559539.0,2007,,,0.0025,0.0504,0.0327,0.0227,,0.0,0.0,0.8917,0.4685,0.5315
233277.0,53559539.0,2008,19.0,,,,,,,,,,,
233277.0,53559539.0,2009,18.0,,0.0026,0.0491,0.0258,0.0103,,0.0155,0.0,0.8966,0.4729,0.5271
233277.0,53559539.0,2010,18.0,,,,,,,,,,,
233277.0,53559539.0,2011,19.0,0.0049,0.0025,0.0591,0.032,0.0074,0.0,0.0025,0.0271,0.8645,0.4803,0.5197
233277.0,53559539.0,2012,19.0,,,,,,,,,,,
233277.0,53559539.0,2013,18.0,0.0023,0.0023,0.0647,0.0323,0.0139,0.0,0.0023,0.0231,0.8591,0.4919,0.5081
233277.0,53559539.0,2014,18.0,,,,,,,,,,,
